read1,read2,ns-diff
4235,4256,-44.100670
4340,4333,14.700223
4228,4263,-73.501116
4326,4214,235.203572
4277,4298,-44.100670
4557,4389,352.805357
4256,4291,-73.501116
4228,4298,-147.002232
4277,4319,-88.201339
4200,4312,-235.203572
4291,4277,29.400446
4214,4284,-147.002232
4277,4305,-58.800893
4200,4319,-249.903795
4235,4305,-147.002232
4235,4375,-294.004464
4291,4270,44.100670
4228,4319,-191.102902
4263,4410,-308.704688
4186,5166,-2058.031251
4249,4270,-44.100670
8995,4403,9643.346433
4242,4277,-73.501116
4235,4221,29.400446
4277,4312,-73.501116
4249,4389,-294.004464
4249,4319,-147.002232
4228,4284,-117.601786
4501,4326,367.505581
4221,4284,-132.302009
4487,4277,441.006697
4235,4284,-102.901563
4242,4354,-235.203572
4235,4333,-205.803125
4291,4305,-29.400446
4473,4277,411.606250
4298,4291,14.700223
4207,4305,-205.803125
4501,29386,-52259.293552
4382,4291,191.102902
4410,4305,220.503348
4249,4319,-147.002232
4305,4396,-191.102902
4214,4333,-249.903795
4228,4256,-58.800893
4228,4207,44.100670
4214,4312,-205.803125
4214,4256,-88.201339
4284,4263,44.100670
4228,4263,-73.501116
4263,4396,-279.304241
4242,4326,-176.402679
4277,4277,0.000000
4228,4319,-191.102902
4277,4277,0.000000
4235,4305,-147.002232
4487,4249,499.807590
4179,4319,-294.004464
4249,4305,-117.601786
4403,4319,176.402679
4263,4305,-88.201339
4193,4263,-147.002232
4270,4298,-58.800893
4459,4298,338.105134
4263,4291,-58.800893
4214,4291,-161.702455
4284,4277,14.700223
4207,4221,-29.400446
4368,4312,117.601786
4312,4270,88.201339
4263,4396,-279.304241
4214,5138,-1940.429465
4249,4319,-147.002232
4249,4417,-352.805357
4242,4277,-73.501116
4452,4417,73.501116
4235,4277,-88.201339
4242,4270,-58.800893
4263,4291,-58.800893
4214,4305,-191.102902
4270,4291,-44.100670
4249,4333,-176.402679
5033,4333,1470.022322
4221,4312,-191.102902
4270,4291,-44.100670
4207,4284,-161.702455
4249,4277,-58.800893
4200,4312,-235.203572
4263,4347,-176.402679
4312,4375,-132.302009
4277,4347,-147.002232
4193,4305,-235.203572
4585,4249,705.610715
4207,4298,-191.102902
4270,4298,-58.800893
4228,5047,-1719.926117
4242,4382,-294.004464
4256,4326,-147.002232
4207,4270,-132.302009
4242,4298,-117.601786
4298,4256,88.201339
4228,4284,-117.601786
4277,4284,-14.700223
4228,4403,-367.505581
4256,4284,-58.800893
4354,4326,58.800893
4277,4298,-44.100670
4221,4270,-102.901563
4711,4277,911.413840
4214,4291,-161.702455
4228,4305,-161.702455
4340,4256,176.402679
4270,4319,-102.901563
4557,4284,573.308706
4249,4263,-29.400446
4452,4291,338.105134
4249,4270,-44.100670
4228,4319,-191.102902
4228,4298,-147.002232
4221,4403,-382.205804
4487,4319,352.805357
4200,4438,-499.807590
4249,4298,-102.901563
4200,4298,-205.803125
4270,4298,-58.800893
4333,4263,147.002232
4256,4298,-88.201339
4333,4305,58.800893
5026,4312,1499.422769
4235,4424,-396.906027
4284,4319,-73.501116
4221,4207,29.400446
4249,4438,-396.906027
4312,4284,58.800893
4508,4431,161.702455
4207,4816,-1278.919420
4249,4291,-88.201339
4242,4312,-147.002232
4263,4291,-58.800893
4228,4298,-147.002232
4291,4312,-44.100670
4200,4312,-235.203572
4277,4417,-294.004464
4256,4305,-102.901563
4256,4277,-44.100670
4221,4340,-249.903795
4277,4277,0.000000
4564,4312,529.208036
4669,4312,749.711384
4207,4305,-205.803125
4284,4305,-44.100670
4242,4242,0.000000
4452,4291,338.105134
4333,4326,14.700223
4935,4270,1396.521206
4529,4319,441.006697
4263,4312,-102.901563
4200,4319,-249.903795
4256,4277,-44.100670
4459,4284,367.505581
4235,4298,-132.302009
4256,4277,-44.100670
4256,4270,-29.400446
4235,4298,-132.302009
4375,4263,235.203572
4242,4256,-29.400446
4284,4291,-14.700223
4354,4340,29.400446
4298,4284,29.400446
4214,4312,-205.803125
4263,4417,-323.404911
4172,4291,-249.903795
4515,4284,485.107366
4249,4319,-147.002232
4228,4284,-117.601786
4235,4277,-88.201339
4270,4298,-58.800893
4550,4277,573.308706
4277,4326,-102.901563
4249,4319,-147.002232
4382,4403,-44.100670
4214,4312,-205.803125
4480,4333,308.704688
4557,4284,573.308706
4221,4256,-73.501116
4235,4291,-117.601786
4277,4298,-44.100670
4221,4326,-220.503348
4242,4256,-29.400446
4333,4382,-102.901563
4277,4305,-58.800893
4200,4319,-249.903795
4277,4312,-73.501116
4242,4438,-411.606250
4298,4270,58.800893
4214,4886,-1411.221429
4277,4277,0.000000
4193,4298,-220.503348
4270,4305,-73.501116
4235,4270,-73.501116
4382,4284,205.803125
4347,4319,58.800893
4291,4305,-29.400446
4221,4319,-205.803125
4242,4312,-147.002232
4179,4228,-102.901563
4235,4277,-88.201339
4263,5145,-1852.228126
4354,4305,102.901563
4221,4319,-205.803125
4298,4305,-14.700223
4221,4249,-58.800893
4263,4326,-132.302009
4207,4354,-308.704688
4207,4291,-176.402679
4312,4249,132.302009
4256,4606,-735.011161
4263,4326,-132.302009
4242,4284,-88.201339
4207,4410,-426.306473
4305,4291,29.400446
4186,4298,-235.203572
4249,4305,-117.601786
4200,4298,-205.803125
4235,4403,-352.805357
4326,4284,88.201339
4256,4291,-73.501116
4193,4263,-147.002232
4298,4298,0.000000
4249,4270,-44.100670
4347,4291,117.601786
4249,4410,-338.105134
4291,4291,0.000000
4249,4298,-102.901563
4277,4256,44.100670
4235,4333,-205.803125
4298,4312,-29.400446
4235,4284,-102.901563
4263,4403,-294.004464
4249,4242,14.700223
4277,4312,-73.501116
4361,4312,102.901563
4284,4949,-1396.521206
4228,4312,-176.402679
4256,4284,-58.800893
4228,4305,-161.702455
4326,4270,117.601786
4214,4277,-132.302009
4221,4319,-205.803125
4228,4403,-367.505581
4291,4319,-58.800893
4186,4291,-220.503348
4270,4298,-58.800893
4284,4389,-220.503348
4277,4291,-29.400446
4207,4298,-191.102902
4242,4277,-73.501116
4200,4410,-441.006697
4242,4291,-102.901563
4200,4228,-58.800893
4284,4291,-14.700223
4193,4382,-396.906027
4270,4298,-58.800893
4221,4249,-58.800893
4263,4298,-73.501116
4256,4305,-102.901563
4270,4291,-44.100670
4207,4284,-161.702455
4235,4284,-102.901563
4207,4312,-220.503348
4242,4298,-117.601786
4249,4403,-323.404911
4270,4326,-117.601786
4417,4403,29.400446
4277,4277,0.000000
4228,4375,-308.704688
4242,4242,0.000000
4207,4270,-132.302009
4228,4228,0.000000
4214,4326,-235.203572
4228,4256,-58.800893
4242,4333,-191.102902
4256,4368,-235.203572
4179,4333,-323.404911
4284,4263,44.100670
20566,4298,34163.318767
4235,4270,-73.501116
4214,4389,-367.505581
4459,4375,176.402679
4445,4270,367.505581
4256,4326,-147.002232
4221,4263,-88.201339
4270,4291,-44.100670
4361,4277,176.402679
4228,4319,-191.102902
4214,4270,-117.601786
4263,4298,-73.501116
4256,4326,-147.002232
4277,4242,73.501116
4312,4312,0.000000
4291,4256,73.501116
4193,4298,-220.503348
4235,4319,-176.402679
4186,4249,-132.302009
4235,4242,-14.700223
4221,4242,-44.100670
4389,4277,235.203572
4942,4312,1323.020090
4277,4291,-29.400446
4221,4382,-338.105134
4256,4270,-29.400446
4319,4256,132.302009
4256,4417,-338.105134
4186,4277,-191.102902
4277,4424,-308.704688
4200,4305,-220.503348
4270,4319,-102.901563
4319,4249,147.002232
4368,4298,147.002232
4221,4263,-88.201339
4221,4403,-382.205804
4235,4298,-132.302009
4235,4277,-88.201339
4221,4207,29.400446
4270,4263,14.700223
4179,4298,-249.903795
4305,4291,29.400446
4242,5005,-1602.324331
4501,4319,382.205804
4242,4291,-102.901563
4249,4270,-44.100670
4242,4284,-88.201339
4291,4291,0.000000
4347,4277,147.002232
4270,4284,-29.400446
4256,4284,-58.800893
4277,4284,-14.700223
4249,4354,-220.503348
4256,4270,-29.400446
4193,4606,-867.313170
4263,4284,-44.100670
4221,4935,-1499.422769
4193,4284,-191.102902
4235,4235,0.000000
4263,4284,-44.100670
4207,4298,-191.102902
4256,4312,-117.601786
4221,4424,-426.306473
4235,4648,-867.313170
4221,4410,-396.906027
4256,4298,-88.201339
4214,4277,-132.302009
4235,4305,-147.002232
4284,4312,-58.800893
5166,4298,1822.827679
4249,4305,-117.601786
4599,4326,573.308706
4326,4361,-73.501116
4256,4263,-14.700223
4193,4284,-191.102902
4487,4298,396.906027
5082,4298,1646.425001
4277,4305,-58.800893
4221,4312,-191.102902
4249,4298,-102.901563
4333,4249,176.402679
4277,4256,44.100670
4214,4284,-147.002232
4508,4249,543.908259
4221,4305,-176.402679
4291,4298,-14.700223
4186,4305,-249.903795
4242,4270,-58.800893
4186,4305,-249.903795
4907,4284,1308.319867
4200,4389,-396.906027
4270,4270,0.000000
4214,4319,-220.503348
4291,4312,-44.100670
4179,4333,-323.404911
4270,4319,-102.901563
4284,4277,14.700223
4256,4291,-73.501116
4242,4326,-176.402679
4221,4256,-73.501116
4228,4312,-176.402679
4256,4270,-29.400446
4319,4221,205.803125
4270,4305,-73.501116
4207,4319,-235.203572
4256,4242,29.400446
4263,4270,-14.700223
4263,4284,-44.100670
4242,4298,-117.601786
4298,4291,14.700223
4256,4438,-382.205804
4375,4270,220.503348
4326,4298,58.800893
4256,4298,-88.201339
4354,4326,58.800893
4270,4375,-220.503348
4809,4312,1043.715849
4249,4284,-73.501116
4235,4305,-147.002232
4284,4305,-44.100670
4256,4319,-132.302009
4249,4312,-132.302009
4452,4256,411.606250
4256,4284,-58.800893
4242,4312,-147.002232
4417,4396,44.100670
4200,4319,-249.903795
4263,4319,-117.601786
4214,4809,-1249.518974
4284,4284,0.000000
4277,4291,-29.400446
4242,4291,-102.901563
4221,4298,-161.702455
4242,4277,-73.501116
4207,4312,-220.503348
4291,4284,14.700223
4347,4361,-29.400446
4256,4305,-102.901563
4270,4249,44.100670
4284,4270,29.400446
4221,4256,-73.501116
4284,4305,-44.100670
4200,4291,-191.102902
4928,4284,1352.420536
4256,4284,-58.800893
4242,4312,-147.002232
4256,4277,-44.100670
4256,4291,-73.501116
4256,4403,-308.704688
4284,4291,-14.700223
4235,4284,-102.901563
4263,4291,-58.800893
4228,4312,-176.402679
4340,4263,161.702455
4228,4403,-367.505581
4235,4284,-102.901563
4221,4305,-176.402679
4298,4830,-1117.216965
4319,4340,-44.100670
4249,4298,-102.901563
4235,4284,-102.901563
4263,4277,-29.400446
4347,4312,73.501116
4270,4312,-88.201339
4340,4319,44.100670
4263,4284,-44.100670
4319,4228,191.102902
4312,4305,14.700223
4200,4389,-396.906027
4256,4270,-29.400446
4193,18690,-30444.162292
4242,4277,-73.501116
4228,4270,-88.201339
4284,4382,-205.803125
4228,4326,-205.803125
4291,4270,44.100670
4221,4326,-220.503348
4256,4305,-102.901563
4256,4284,-58.800893
4508,4277,485.107366
4494,4431,132.302009
4263,4312,-102.901563
4207,4382,-367.505581
4256,4284,-58.800893
4221,4284,-132.302009
4235,4270,-73.501116
4221,4291,-147.002232
4242,4354,-235.203572
4228,4354,-264.604018
4270,4277,-14.700223
4214,4410,-411.606250
4270,4256,29.400446
4186,4298,-235.203572
4263,4291,-58.800893
4214,4291,-161.702455
4270,4375,-220.503348
4228,4263,-73.501116
4284,4284,0.000000
4200,4417,-455.706920
4270,4305,-73.501116
4186,4284,-205.803125
4354,4256,205.803125
4249,4291,-88.201339
4270,4291,-44.100670
4228,4305,-161.702455
4263,4396,-279.304241
4172,4305,-279.304241
4291,4298,-14.700223
4214,4382,-352.805357
4242,4291,-102.901563
4326,4277,102.901563
4263,4270,-14.700223
4242,4270,-58.800893
4256,4312,-117.601786
4221,4319,-205.803125
4613,4256,749.711384
4207,4298,-191.102902
4270,4291,-44.100670
4200,4277,-161.702455
4347,4277,147.002232
4326,4305,44.100670
4284,4284,0.000000
4312,4403,-191.102902
4298,4298,0.000000
4221,4298,-161.702455
4284,4389,-220.503348
4235,4312,-161.702455
4270,4298,-58.800893
4207,4340,-279.304241
4249,4270,-44.100670
4221,4291,-147.002232
4249,4333,-176.402679
4179,4333,-323.404911
4907,4284,1308.319867
4333,4291,88.201339
4270,4305,-73.501116
4403,4305,205.803125
4270,4333,-132.302009
4249,4319,-147.002232
4263,4305,-88.201339
4207,4312,-220.503348
4382,4333,102.901563
4207,4284,-161.702455
4270,4298,-58.800893
4207,4326,-249.903795
4263,4298,-73.501116
4207,4319,-235.203572
4270,4291,-44.100670
4235,4410,-367.505581
4249,4305,-117.601786
4200,4298,-205.803125
4501,4291,441.006697
4221,4340,-249.903795
4487,4291,411.606250
4207,4312,-220.503348
4389,4263,264.604018
4193,4291,-205.803125
4284,4284,0.000000
4340,4284,117.601786
4235,4396,-338.105134
4235,4375,-294.004464
4291,4277,29.400446
4235,4305,-147.002232
4382,4319,132.302009
4256,4298,-88.201339
4389,4284,220.503348
4214,4319,-220.503348
4277,4284,-14.700223
4214,4298,-176.402679
4256,4270,-29.400446
4221,4298,-161.702455
4249,4312,-132.302009
4536,4333,426.306473
4263,4291,-58.800893
4340,4270,147.002232
4284,4263,44.100670
4221,4298,-161.702455
4249,4298,-102.901563
4242,4312,-147.002232
4522,4263,543.908259
4326,4305,44.100670
4256,4277,-44.100670
4242,4368,-264.604018
4242,4319,-161.702455
4333,4305,58.800893
4487,4305,382.205804
4165,4389,-470.407143
4907,4312,1249.518974
4214,4270,-117.601786
4284,4312,-58.800893
4186,4312,-264.604018
4256,4305,-102.901563
4214,4305,-191.102902
5145,4277,1822.827679
4340,4214,264.604018
4284,4284,0.000000
4221,4305,-176.402679
4270,4305,-73.501116
4214,4277,-132.302009
4263,4809,-1146.617411
4445,4291,323.404911
4361,4291,147.002232
4172,4298,-264.604018
4501,4291,441.006697
4228,4333,-220.503348
4277,4284,-14.700223
4312,4291,44.100670
4452,4298,323.404911
4207,4424,-455.706920
4277,4431,-323.404911
4172,4298,-264.604018
9464,4424,10584.160719
4179,4417,-499.807590
4550,4319,485.107366
4221,4249,-58.800893
4228,4312,-176.402679
4235,4389,-323.404911
4291,4312,-44.100670
4221,4319,-205.803125
4277,4410,-279.304241
4655,4312,720.310938
4256,4298,-88.201339
4228,4312,-176.402679
4235,4284,-102.901563
4249,4305,-117.601786
4263,4256,14.700223
4214,4305,-191.102902
4270,4263,14.700223
4284,4291,-14.700223
4235,4263,-58.800893
4242,4305,-132.302009
4284,4319,-73.501116
4214,4333,-249.903795
4221,4305,-176.402679
4312,4305,14.700223
4284,4277,14.700223
5089,4410,1425.921652
4606,4298,646.809822
4305,4389,-176.402679
4242,4312,-147.002232
4333,4396,-132.302009
4256,4284,-58.800893
4340,4298,88.201339
4270,4270,0.000000
4235,4298,-132.302009
4291,4291,0.000000
4207,4263,-117.601786
4249,4305,-117.601786
4312,4319,-14.700223
4270,4382,-235.203572
4529,4270,543.908259
4249,4291,-88.201339
4235,4375,-294.004464
4249,4298,-102.901563
4221,4284,-132.302009
4256,4284,-58.800893
4235,4319,-176.402679
4263,4263,0.000000
4235,4200,73.501116
4270,4270,0.000000
4235,4389,-323.404911
4263,4298,-73.501116
4214,4375,-338.105134
4270,4298,-58.800893
4200,4389,-396.906027
4277,4277,0.000000
4249,4585,-705.610715
4263,4599,-705.610715
4207,4263,-117.601786
4277,4389,-235.203572
4340,4396,-117.601786
4249,4305,-117.601786
4837,4452,808.512277
4263,4277,-29.400446
4291,4312,-44.100670
4228,4284,-117.601786
4235,4284,-102.901563
4256,4228,58.800893
4214,4277,-132.302009
4375,4263,235.203572
4214,4508,-617.409375
4760,4550,441.006697
4557,5495,-1969.829912
4431,4270,338.105134
4326,4277,102.901563
4263,4403,-294.004464
4235,4305,-147.002232
4214,4305,-191.102902
4242,4326,-176.402679
4270,4242,58.800893
4200,4340,-294.004464
4249,4270,-44.100670
4298,4235,132.302009
4270,4319,-102.901563
4193,4312,-249.903795
4242,4284,-88.201339
4242,4326,-176.402679
4263,4298,-73.501116
4165,4291,-264.604018
4249,4284,-73.501116
4487,4228,543.908259
4263,4277,-29.400446
4186,4256,-147.002232
4256,4284,-58.800893
4340,4284,117.601786
4305,4298,14.700223
4221,4305,-176.402679
4263,4277,-29.400446
4235,4319,-176.402679
4459,4284,367.505581
4193,4305,-235.203572
4207,4326,-249.903795
4228,4333,-220.503348
4284,4270,29.400446
4214,4396,-382.205804
4494,4291,426.306473
4214,4277,-132.302009
4256,4284,-58.800893
4207,4396,-396.906027
4235,4277,-88.201339
4592,4242,735.011161
4389,4284,220.503348
4228,4214,29.400446
4270,4417,-308.704688
4186,4298,-235.203572
4284,4312,-58.800893
4235,4410,-367.505581
4228,4298,-147.002232
4235,4312,-161.702455
4242,4284,-88.201339
4326,4396,-147.002232
4277,4277,0.000000
4214,4284,-147.002232
4291,4284,14.700223
4242,4319,-161.702455
4501,4326,367.505581
4256,4347,-191.102902
4291,4389,-205.803125
4207,4403,-411.606250
4298,4284,29.400446
4361,4284,161.702455
4249,4277,-58.800893
4228,4193,73.501116
4361,4298,132.302009
4228,4438,-441.006697
4375,4305,147.002232
4452,4291,338.105134
4277,4284,-14.700223
4186,4291,-220.503348
4228,4291,-132.302009
4235,4284,-102.901563
4235,4403,-352.805357
4235,4284,-102.901563
4270,4277,-14.700223
4235,4298,-132.302009
4242,4319,-161.702455
4200,4263,-132.302009
4214,4298,-176.402679
4221,4312,-191.102902
4284,4305,-44.100670
4193,4431,-499.807590
4263,4270,-14.700223
4333,4305,58.800893
4382,4312,147.002232
4242,4235,14.700223
4249,4284,-73.501116
4207,4277,-147.002232
4291,4249,88.201339
4207,4319,-235.203572
4277,4298,-44.100670
4256,4326,-147.002232
4277,4312,-73.501116
4270,4277,-14.700223
4270,4347,-161.702455
4193,4403,-441.006697
4235,4291,-117.601786
4214,4312,-205.803125
4256,4291,-73.501116
4193,4298,-220.503348
4284,4298,-29.400446
4235,4375,-294.004464
4249,4382,-279.304241
4242,4298,-117.601786
4263,4277,-29.400446
4326,4417,-191.102902
4284,4361,-161.702455
4200,4256,-117.601786
4270,4291,-44.100670
4270,4263,14.700223
4298,4305,-14.700223
4340,4263,161.702455
4249,4270,-44.100670
4228,4305,-161.702455
4249,4312,-132.302009
4235,4305,-147.002232
4277,4319,-88.201339
4228,4298,-147.002232
4256,4305,-102.901563
4256,4270,-29.400446
4242,4298,-117.601786
4228,4277,-102.901563
4396,4249,308.704688
4291,4291,0.000000
4284,4277,14.700223
4214,4270,-117.601786
4270,4284,-29.400446
4235,4277,-88.201339
4291,4284,14.700223
4214,4291,-161.702455
4256,4291,-73.501116
4214,4305,-191.102902
4284,4270,29.400446
4186,4746,-1176.017858
4277,4284,-14.700223
4256,4298,-88.201339
4270,4256,29.400446
4256,4298,-88.201339
4291,4298,-14.700223
4228,4305,-161.702455
4270,4256,29.400446
4228,4249,-44.100670
4284,4298,-29.400446
4207,4312,-220.503348
4284,4284,0.000000
4564,4284,588.008929
4263,4277,-29.400446
4872,4228,1352.420536
4263,4319,-117.601786
4340,4270,147.002232
4249,4277,-58.800893
4249,4291,-88.201339
4277,4312,-73.501116
4347,4382,-73.501116
4242,4291,-102.901563
4340,4270,147.002232
4284,4305,-44.100670
4165,4417,-529.208036
4263,4319,-117.601786
4214,4403,-396.906027
4249,4291,-88.201339
4242,4431,-396.906027
4298,4291,14.700223
4200,4305,-220.503348
4305,4326,-44.100670
4340,4305,73.501116
4235,4263,-58.800893
4256,4263,-14.700223
4235,4291,-117.601786
4228,4298,-147.002232
4256,4298,-88.201339
4221,4200,44.100670
4298,4319,-44.100670
4207,4305,-205.803125
4263,4291,-58.800893
4228,4277,-102.901563
4256,4305,-102.901563
4242,4333,-191.102902
4277,4291,-29.400446
4242,4298,-117.601786
4298,4312,-29.400446
4333,4291,88.201339
4382,4270,235.203572
4249,4368,-249.903795
4270,4319,-102.901563
5075,4333,1558.223661
5040,4319,1514.122992
4214,4417,-426.306473
4284,4277,14.700223
4221,4375,-323.404911
4354,4361,-14.700223
4228,4746,-1087.816518
4242,4228,29.400446
4207,4291,-176.402679
4284,4249,73.501116
4200,4403,-426.306473
4592,4319,573.308706
4207,4298,-191.102902
4256,4298,-88.201339
4221,4410,-396.906027
4270,4319,-102.901563
4249,4277,-58.800893
4270,4298,-58.800893
4207,4508,-632.109599
4249,4291,-88.201339
4221,4368,-308.704688
4907,4263,1352.420536
4284,4270,29.400446
4277,4298,-44.100670
4228,4354,-264.604018
4319,4256,132.302009
4319,5159,-1764.026787
4256,4305,-102.901563
4186,4214,-58.800893
4256,4284,-58.800893
4326,4249,161.702455
4256,4270,-29.400446
4242,4256,-29.400446
4291,4312,-44.100670
4333,4396,-132.302009
4284,4305,-44.100670
4242,4340,-205.803125
4263,4291,-58.800893
4193,4410,-455.706920
4221,4270,-102.901563
4235,4298,-132.302009
4249,4389,-294.004464
4200,4277,-161.702455
4256,4270,-29.400446
4214,4298,-176.402679
4242,4284,-88.201339
4228,4312,-176.402679
4655,4270,808.512277
4228,4263,-73.501116
4256,4319,-132.302009
4193,4207,-29.400446
4403,4263,294.004464
4319,4382,-132.302009
4242,4270,-58.800893
4319,4277,88.201339
4207,4284,-161.702455
4242,4410,-352.805357
4270,4312,-88.201339
4347,4291,117.601786
20629,4424,34031.016758
4221,4263,-88.201339
4284,4319,-73.501116
4235,4291,-117.601786
4263,4305,-88.201339
4221,4326,-220.503348
4263,4396,-279.304241
4193,4256,-132.302009
4242,4291,-102.901563
4347,4298,102.901563
4487,4298,396.906027
4228,4284,-117.601786
4249,4263,-29.400446
4214,4284,-147.002232
4291,4291,0.000000
4214,4333,-249.903795
4375,4256,249.903795
4536,4291,514.507813
4305,4298,14.700223
4249,4305,-117.601786
4242,4270,-58.800893
4249,4284,-73.501116
4298,4291,14.700223
4221,4270,-102.901563
4249,4277,-58.800893
4214,4375,-338.105134
4291,4284,14.700223
4228,4249,-44.100670
4375,4389,-29.400446
4228,4319,-191.102902
4312,4305,14.700223
4200,4277,-161.702455
4235,4263,-58.800893
4207,4277,-147.002232
4242,4382,-294.004464
4228,4270,-88.201339
4221,4396,-367.505581
4242,4319,-161.702455
4235,4305,-147.002232
4543,4298,514.507813
4249,4263,-29.400446
4200,4403,-426.306473
4354,4340,29.400446
4172,4389,-455.706920
4235,4277,-88.201339
4347,4291,117.601786
4249,4326,-161.702455
4221,4298,-161.702455
4298,4319,-44.100670
4207,4305,-205.803125
4263,4291,-58.800893
4228,4431,-426.306473
4249,4277,-58.800893
4284,4298,-29.400446
4669,4291,793.812054
4221,4207,29.400446
4284,4291,-14.700223
4200,4291,-191.102902
4494,4396,205.803125
4221,4270,-102.901563
4221,4270,-102.901563
4214,4291,-161.702455
4277,4326,-102.901563
4221,4305,-176.402679
4263,4410,-308.704688
4235,4312,-161.702455
4396,4284,235.203572
4263,4305,-88.201339
4291,4620,-690.910491
4235,4291,-117.601786
4284,4284,0.000000
4214,4424,-441.006697
4270,4403,-279.304241
4221,4305,-176.402679
4249,4284,-73.501116
4648,4249,837.912724
4270,4298,-58.800893
4221,4403,-382.205804
4298,4291,14.700223
4228,4291,-132.302009
4396,4319,161.702455
4228,4298,-147.002232
4277,4277,0.000000
4263,4263,0.000000
4249,4389,-294.004464
4312,4298,29.400446
4284,4312,-58.800893
4242,4256,-29.400446
4228,4284,-117.601786
4200,4270,-147.002232
4263,4291,-58.800893
4228,4263,-73.501116
4277,4319,-88.201339
4214,4410,-411.606250
4291,4298,-14.700223
4214,4319,-220.503348
4263,4312,-102.901563
21224,4396,35339.336624
20629,4340,34207.419436
4445,4242,426.306473
4382,4277,220.503348
4228,4312,-176.402679
4235,4403,-352.805357
4242,4298,-117.601786
4277,4291,-29.400446
4319,4305,29.400446
4263,4473,-441.006697
4312,4249,132.302009
4270,4277,-14.700223
4221,4326,-220.503348
4249,4326,-161.702455
4207,4277,-147.002232
4592,4291,632.109599
4228,4284,-117.601786
4256,4312,-117.601786
4214,4291,-161.702455
4263,4410,-308.704688
4214,4312,-205.803125
4291,4256,73.501116
4200,4788,-1234.818751
4263,4270,-14.700223
4235,4291,-117.601786
4277,4284,-14.700223
4207,4263,-117.601786
4256,4298,-88.201339
4228,4333,-220.503348
4403,4340,132.302009
4242,4333,-191.102902
4263,4277,-29.400446
4200,4319,-249.903795
4235,4375,-294.004464
4249,4319,-147.002232
4592,4319,573.308706
4214,4333,-249.903795
4277,4263,29.400446
4200,4305,-220.503348
4249,4277,-58.800893
4200,4270,-147.002232
4228,4270,-88.201339
4347,4284,132.302009
4270,4249,44.100670
20608,4312,34222.119659
4473,4347,264.604018
4319,4298,44.100670
4291,4284,14.700223
4214,4410,-411.606250
4270,4298,-58.800893
4235,4375,-294.004464
4914,4396,1087.816518
4221,4368,-308.704688
4242,4305,-132.302009
4249,4312,-132.302009
4487,4417,147.002232
4235,4242,-14.700223
4242,4291,-102.901563
4473,4284,396.906027
4270,4312,-88.201339
4431,4340,191.102902
4284,4263,44.100670
4235,4221,29.400446
4249,4284,-73.501116
4214,4249,-73.501116
4375,4277,205.803125
4277,4270,14.700223
4249,4298,-102.901563
4557,4256,632.109599
4270,4298,-58.800893
4172,4256,-176.402679
4270,4305,-73.501116
4249,4291,-88.201339
4263,4277,-29.400446
4235,4403,-352.805357
4263,4277,-29.400446
4200,4291,-191.102902
4242,4291,-102.901563
4214,4291,-161.702455
4298,4256,88.201339
4235,4256,-44.100670
4592,4298,617.409375
4228,4291,-132.302009
4298,4305,-14.700223
4214,4312,-205.803125
4305,4249,117.601786
4214,4235,-44.100670
4270,4305,-73.501116
4172,4403,-485.107366
4270,4298,-58.800893
4221,4228,-14.700223
4270,4291,-44.100670
4256,4375,-249.903795
4270,4298,-58.800893
4242,4284,-88.201339
4277,4424,-308.704688
4228,4312,-176.402679
4249,4284,-73.501116
4382,4249,279.304241
4242,4263,-44.100670
4263,4291,-58.800893
4277,4326,-102.901563
4193,4270,-161.702455
4270,4305,-73.501116
4249,4305,-117.601786
4221,4298,-161.702455
4235,4200,73.501116
4256,4270,-29.400446
4466,4312,323.404911
4277,4333,-117.601786
4221,4312,-191.102902
4312,4291,44.100670
4207,4298,-191.102902
4270,4312,-88.201339
4249,4291,-88.201339
4249,4382,-279.304241
4228,4284,-117.601786
4263,4284,-44.100670
4207,4291,-176.402679
4284,4277,14.700223
4235,4704,-984.914956
4277,4263,29.400446
4214,4319,-220.503348
4319,4277,88.201339
4221,4312,-191.102902
4319,4277,88.201339
4291,4368,-161.702455
4256,4291,-73.501116
4221,4403,-382.205804
4235,4270,-73.501116
4221,4298,-161.702455
4242,4291,-102.901563
4214,4305,-191.102902
4249,4347,-205.803125
4515,4403,235.203572
4249,4298,-102.901563
4228,4305,-161.702455
4249,4298,-102.901563
4543,4410,279.304241
4235,4326,-191.102902
4235,4424,-396.906027
4382,4326,117.601786
4207,4403,-411.606250
4312,4305,14.700223
4221,4382,-338.105134
4263,4389,-264.604018
4221,4396,-367.505581
4263,4627,-764.411608
4368,4291,161.702455
4298,4291,14.700223
4214,4207,14.700223
4256,4270,-29.400446
4326,4277,102.901563
4235,4284,-102.901563
4214,4263,-102.901563
4284,4291,-14.700223
4242,4305,-132.302009
4284,4291,-14.700223
4207,4305,-205.803125
4382,4284,205.803125
4235,4340,-220.503348
4949,4298,1367.120760
4214,4361,-308.704688
4249,4256,-14.700223
4214,4319,-220.503348
4312,4291,44.100670
4312,4774,-970.214733
5145,4844,632.109599
4494,4298,411.606250
4235,4291,-117.601786
4249,4228,44.100670
4242,4263,-44.100670
4235,4389,-323.404911
4501,4291,441.006697
4235,4319,-176.402679
4270,4284,-29.400446
4207,4298,-191.102902
4501,4319,382.205804
4319,4382,-132.302009
4487,4375,235.203572
4207,4277,-147.002232
4242,4284,-88.201339
4221,4284,-132.302009
